Servidor,Fecha,Hora,%Libre CPU,%Libre RAM,%Libre HDD,Espacio Total Gb,Espacio Disponible Gb,Num Conexiones,,
UX010,11/19/2019,6:23,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:24,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:25,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:26,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:27,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:28,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:29,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:30,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:31,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:32,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:33,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:34,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:35,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:36,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:37,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:38,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:39,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:40,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:41,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:42,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:43,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:44,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:45,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:46,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:47,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:48,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:49,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:50,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:51,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:52,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:53,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:54,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:55,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:56,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:57,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:58,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,6:59,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:00,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:01,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:02,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:03,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:04,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:05,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:06,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:07,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:08,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:09,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:10,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:11,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:12,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:13,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:14,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:15,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:16,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:17,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:18,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:19,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:20,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:21,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:22,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:23,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:24,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:25,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:26,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:27,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:28,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:29,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:30,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:31,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:32,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:33,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:34,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:35,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:36,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:37,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:38,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:39,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:40,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:41,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:42,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:43,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:44,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:45,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:46,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:47,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:48,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:49,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:50,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:51,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:52,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:53,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:54,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:55,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:56,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:57,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:58,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,7:59,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:00,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:01,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:02,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:03,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:04,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:05,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:06,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:07,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:08,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:09,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:10,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:11,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:12,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:13,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:14,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:15,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:16,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:17,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:18,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:19,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:20,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:21,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:22,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:23,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:24,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:25,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:26,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:27,86%,68%,97%,712,690.19,0,,
UX010,11/19/2019,8:28,59%,74%,97%,712,690.19,2,,
UX010,11/19/2019,8:29,59%,72%,97%,712,690.19,4,,
UX010,11/19/2019,8:30,59%,71%,97%,712,690.19,17,,
UX010,11/19/2019,8:31,59%,70%,97%,712,690.19,23,,
UX010,11/19/2019,8:32,59%,69%,97%,712,690.19,30,,
UX010,11/19/2019,8:33,59%,28%,97%,712,690.19,38,,
UX010,11/19/2019,8:34,59%,69%,97%,712,690.19,45,,
UX010,11/19/2019,8:35,59%,69%,97%,712,690.19,53,,
UX010,11/19/2019,8:36,59%,69%,97%,712,690.19,60,,
UX010,11/19/2019,8:37,59%,69%,97%,712,690.19,68,,
UX010,11/19/2019,8:38,59%,69%,97%,712,690.19,75,,
UX010,11/19/2019,8:39,59%,69%,97%,712,690.19,83,,
UX010,11/19/2019,8:40,59%,69%,97%,712,690.19,90,,
UX010,11/19/2019,8:41,59%,56%,97%,712,690.19,98,,
UX010,11/19/2019,8:42,59%,56%,97%,712,690.19,105,,
UX010,11/19/2019,8:43,59%,56%,97%,712,690.19,113,,
UX010,11/19/2019,8:44,59%,56%,97%,712,690.19,120,,
UX010,11/19/2019,8:45,59%,56%,97%,712,690.19,128,,
UX010,11/19/2019,8:46,59%,56%,97%,712,690.19,135,,
UX010,11/19/2019,8:47,59%,56%,97%,712,690.19,143,,
UX010,11/19/2019,8:48,59%,56%,97%,712,690.18,150,,
UX010,11/19/2019,8:49,59%,56%,97%,712,690.18,158,,
UX010,11/19/2019,8:50,59%,56%,97%,712,690.18,165,,
UX010,11/19/2019,8:51,59%,52%,97%,712,690.18,173,,
UX010,11/19/2019,8:52,59%,52%,97%,712,690.18,180,,
UX010,11/19/2019,8:53,59%,52%,97%,712,690.17,188,,
UX010,11/19/2019,8:54,59%,52%,97%,712,690.17,195,,
UX010,11/19/2019,8:55,59%,52%,97%,712,690.17,203,,
UX010,11/19/2019,8:56,59%,52%,97%,712,690.17,210,,
UX010,11/19/2019,8:57,59%,52%,97%,712,690.17,218,,
UX010,11/19/2019,8:58,59%,52%,97%,712,690.16,225,,
UX010,11/19/2019,8:59,59%,52%,97%,712,690.16,233,,
UX010,11/19/2019,9:00,59%,52%,97%,712,690.16,240,,
UX010,11/19/2019,9:01,59%,52%,97%,712,690.16,248,,
UX010,11/19/2019,9:02,59%,52%,97%,712,690.16,255,,
UX010,11/19/2019,9:03,59%,52%,97%,712,690.15,263,,
UX010,11/19/2019,9:04,59%,52%,97%,712,690.15,270,,
UX010,11/19/2019,9:05,59%,52%,97%,712,690.15,278,,
UX010,11/19/2019,9:06,59%,52%,97%,712,690.15,285,,
UX010,11/19/2019,9:07,59%,52%,97%,712,690.15,293,,
UX010,11/19/2019,9:08,59%,52%,97%,712,690.14,300,,
UX010,11/19/2019,9:09,59%,52%,97%,712,690.14,308,,
UX010,11/19/2019,9:10,59%,52%,97%,712,690.14,315,,
UX010,11/19/2019,9:11,59%,52%,97%,712,690.14,323,,
UX010,11/19/2019,9:12,59%,52%,97%,712,690.14,330,,
UX010,11/19/2019,9:13,59%,52%,97%,712,690.13,338,,
UX010,11/19/2019,9:14,59%,52%,97%,712,690.13,357,,
UX010,11/19/2019,9:15,59%,52%,97%,712,690.13,376,,
UX010,11/19/2019,9:16,59%,52%,97%,712,690.13,395,,
UX010,11/19/2019,9:17,59%,52%,97%,712,690.13,414,,
UX010,11/19/2019,9:18,62%,52%,97%,712,690.12,433,,
UX010,11/19/2019,9:19,62%,52%,97%,712,690.12,452,,
UX010,11/19/2019,9:20,62%,52%,97%,712,690.12,471,,
UX010,11/19/2019,9:21,62%,52%,97%,712,690.12,490,,
UX010,11/19/2019,9:22,62%,52%,97%,712,690.12,509,,
UX010,11/19/2019,9:23,62%,52%,97%,712,690.11,528,,
UX010,11/19/2019,9:24,62%,52%,97%,712,690.11,547,,
UX010,11/19/2019,9:25,62%,52%,97%,712,690.11,566,,
UX010,11/19/2019,9:26,62%,52%,97%,712,690.11,585,,
UX010,11/19/2019,9:27,62%,52%,97%,712,690.11,604,,
UX010,11/19/2019,9:28,62%,52%,97%,712,690.10,623,,
UX010,11/19/2019,9:29,62%,52%,97%,712,690.10,642,,
UX010,11/19/2019,9:30,62%,52%,97%,712,690.10,661,,
UX010,11/19/2019,9:31,62%,52%,97%,712,690.10,680,,
UX010,11/19/2019,9:32,62%,52%,97%,712,690.10,699,,
UX010,11/19/2019,9:33,62%,52%,97%,712,690.09,718,,
UX010,11/19/2019,9:34,62%,52%,97%,712,690.09,737,,
UX010,11/19/2019,9:35,62%,52%,97%,712,690.09,756,,
UX010,11/19/2019,9:36,62%,52%,97%,712,690.09,775,,
UX010,11/19/2019,9:37,62%,52%,97%,712,690.09,794,,
UX010,11/19/2019,9:38,62%,52%,97%,712,690.08,813,,
UX010,11/19/2019,9:39,62%,52%,97%,712,690.08,832,,
UX010,11/19/2019,9:40,62%,52%,97%,712,690.08,851,,
UX010,11/19/2019,9:41,62%,52%,97%,712,690.08,870,,
UX010,11/19/2019,9:42,62%,52%,97%,712,690.08,889,,
UX010,11/19/2019,9:43,62%,52%,97%,712,690.07,908,,
UX010,11/19/2019,9:44,62%,52%,97%,712,690.07,927,,
UX010,11/19/2019,9:45,62%,52%,97%,712,690.07,946,,
UX010,11/19/2019,9:46,62%,52%,97%,712,690.07,965,,
UX010,11/19/2019,9:47,62%,52%,97%,712,690.07,984,,
UX010,11/19/2019,9:48,62%,52%,97%,712,690.06,1078,,
UX010,11/19/2019,9:49,66%,52%,97%,712,690.06,1172,,
UX010,11/19/2019,9:50,66%,52%,97%,712,690.06,1266,,
UX010,11/19/2019,9:51,50%,52%,97%,712,690.06,1360,,
UX010,11/19/2019,9:52,50%,52%,97%,712,690.06,1454,,
UX010,11/19/2019,9:53,50%,52%,97%,712,690.05,1548,,
UX010,11/19/2019,9:54,50%,52%,97%,712,690.05,1642,,
UX010,11/19/2019,9:55,50%,52%,97%,712,690.05,1736,,
UX010,11/19/2019,9:56,50%,52%,97%,712,690.05,1830,,
UX010,11/19/2019,9:57,50%,52%,97%,712,690.05,1924,,
UX010,11/19/2019,9:58,50%,52%,97%,712,690.04,2018,,
UX010,11/19/2019,9:59,50%,52%,97%,712,690.04,2112,,
UX010,11/19/2019,10:00,50%,52%,97%,712,690.04,2206,,
UX010,11/19/2019,10:01,50%,48%,97%,712,690.04,2300,,
UX010,11/19/2019,10:02,50%,48%,97%,712,690.04,2394,,
UX010,11/19/2019,10:03,50%,48%,97%,712,690.03,2488,,
UX010,11/19/2019,10:04,50%,48%,97%,712,690.03,2582,,
UX010,11/19/2019,10:05,50%,48%,97%,712,690.03,2676,,
UX010,11/19/2019,10:06,50%,48%,97%,712,690.03,2770,,
UX010,11/19/2019,10:07,50%,48%,97%,712,690.03,2864,,
UX010,11/19/2019,10:08,50%,48%,97%,712,690.02,2958,,
UX010,11/19/2019,10:09,50%,48%,97%,712,690.02,3052,,
UX010,11/19/2019,10:10,50%,48%,97%,712,690.02,3146,,
UX010,11/19/2019,10:11,50%,48%,97%,712,690.02,3240,,
UX010,11/19/2019,10:12,50%,48%,97%,712,690.02,3334,,
UX010,11/19/2019,10:13,50%,48%,97%,712,690.01,3428,,
UX010,11/19/2019,10:14,50%,48%,97%,712,690.01,3522,,
UX010,11/19/2019,10:15,50%,48%,97%,712,690.01,3616,,
UX010,11/19/2019,10:16,50%,48%,97%,712,690.01,3710,,
UX010,11/19/2019,10:17,50%,48%,97%,712,690.01,3804,,
UX010,11/19/2019,10:18,50%,48%,97%,712,690.00,3898,,
UX010,11/19/2019,10:19,50%,48%,97%,712,690.00,3992,,
UX010,11/19/2019,10:20,50%,48%,97%,712,690.00,4086,,
UX010,11/19/2019,10:21,50%,48%,97%,712,690.00,4180,,
UX010,11/19/2019,10:22,50%,48%,97%,712,690.00,4274,,
UX010,11/19/2019,10:23,68%,48%,97%,712,689.99,4368,,
UX010,11/19/2019,10:24,68%,48%,97%,712,689.99,4462,,
UX010,11/19/2019,10:25,68%,48%,97%,712,689.99,4556,,
UX010,11/19/2019,10:26,68%,48%,97%,712,689.99,4650,,
UX010,11/19/2019,10:27,68%,48%,97%,712,689.99,4744,,
UX010,11/19/2019,10:28,68%,48%,97%,712,689.98,4838,,
UX010,11/19/2019,10:29,68%,48%,97%,712,689.98,4932,,
UX010,11/19/2019,10:30,68%,48%,97%,712,689.98,5026,,
UX010,11/19/2019,10:31,68%,48%,97%,712,689.98,5120,,
UX010,11/19/2019,10:32,68%,48%,97%,712,689.98,5214,,
UX010,11/19/2019,10:33,68%,48%,97%,712,689.97,5308,,
UX010,11/19/2019,10:34,68%,48%,97%,712,689.97,5402,,
UX010,11/19/2019,10:35,68%,48%,97%,712,689.97,5496,,
UX010,11/19/2019,10:36,68%,48%,97%,712,689.97,5590,,
UX010,11/19/2019,10:37,68%,48%,97%,712,689.97,5684,,
UX010,11/19/2019,10:38,68%,48%,97%,712,689.96,5778,,
UX010,11/19/2019,10:39,40%,48%,97%,712,689.96,5872,,
UX010,11/19/2019,10:40,40%,48%,97%,712,689.96,5966,,
UX010,11/19/2019,10:41,40%,48%,97%,712,689.96,6060,,
UX010,11/19/2019,10:42,40%,48%,97%,712,689.96,6154,,
UX010,11/19/2019,10:43,40%,48%,97%,712,689.95,6248,,
UX010,11/19/2019,10:44,40%,48%,97%,712,689.95,6342,,
UX010,11/19/2019,10:45,40%,48%,97%,712,689.95,6436,,
UX010,11/19/2019,10:46,40%,48%,97%,712,689.95,6530,,
UX010,11/19/2019,10:47,40%,48%,97%,712,689.95,6624,,
UX010,11/19/2019,10:48,40%,48%,97%,712,689.94,6718,,
UX010,11/19/2019,10:49,40%,48%,97%,712,689.94,6730,,
UX010,11/19/2019,10:50,40%,48%,97%,712,689.94,6742,,
UX010,11/19/2019,10:51,40%,48%,97%,712,689.94,6754,,
UX010,11/19/2019,10:52,40%,48%,97%,712,689.94,6766,,
UX010,11/19/2019,10:53,40%,48%,97%,712,689.93,6778,,
UX010,11/19/2019,10:54,40%,48%,97%,712,689.93,6790,,
UX010,11/19/2019,10:55,40%,48%,97%,712,689.93,6802,,
UX010,11/19/2019,10:56,40%,48%,97%,712,689.93,6814,,
UX010,11/19/2019,10:57,58%,48%,97%,712,689.93,6826,,
UX010,11/19/2019,10:58,58%,48%,97%,712,689.92,6838,,
UX010,11/19/2019,10:59,58%,48%,97%,712,689.92,6850,,
UX010,11/19/2019,11:00,58%,48%,97%,712,689.92,6862,,
UX010,11/19/2019,11:01,58%,48%,97%,712,689.92,6874,,
UX010,11/19/2019,11:02,58%,48%,97%,712,689.92,6886,,
UX010,11/19/2019,11:03,58%,48%,97%,712,689.91,6898,,
UX010,11/19/2019,11:04,58%,48%,97%,712,689.91,6910,,
UX010,11/19/2019,11:05,58%,48%,97%,712,689.91,6922,,
UX010,11/19/2019,11:06,58%,48%,97%,712,689.91,6934,,
UX010,11/19/2019,11:07,58%,48%,97%,712,689.91,6946,,
UX010,11/19/2019,11:08,58%,48%,97%,712,689.90,6958,,
UX010,11/19/2019,11:09,58%,48%,97%,712,689.90,6970,,
UX010,11/19/2019,11:10,58%,48%,97%,712,689.90,6982,,
UX010,11/19/2019,11:11,58%,48%,97%,712,689.90,6994,,
UX010,11/19/2019,11:12,58%,48%,97%,712,689.90,7006,,
UX010,11/19/2019,11:13,58%,48%,97%,712,689.89,7018,,
UX010,11/19/2019,11:14,58%,48%,97%,712,689.89,7030,,
UX010,11/19/2019,11:15,58%,48%,97%,712,689.89,7042,,
UX010,11/19/2019,11:16,58%,48%,97%,712,689.89,7054,,
UX010,11/19/2019,11:17,58%,48%,97%,712,689.89,7066,,
UX010,11/19/2019,11:18,58%,48%,97%,712,689.88,7078,,
UX010,11/19/2019,11:19,58%,48%,97%,712,689.88,7090,,
UX010,11/19/2019,11:20,58%,48%,97%,712,689.88,7102,,
UX010,11/19/2019,11:21,58%,48%,97%,712,689.88,7114,,
UX010,11/19/2019,11:22,58%,48%,97%,712,689.88,7126,,
UX010,11/19/2019,11:23,58%,48%,97%,712,689.87,7138,,
UX010,11/19/2019,11:24,58%,48%,97%,712,689.87,7150,,
UX010,11/19/2019,11:25,58%,48%,97%,712,689.87,7162,,
UX010,11/19/2019,11:26,58%,48%,97%,712,689.87,7174,,
UX010,11/19/2019,11:27,58%,48%,97%,712,689.87,7186,,
UX010,11/19/2019,11:28,58%,48%,97%,712,689.86,7198,,
UX010,11/19/2019,11:29,58%,48%,97%,712,689.86,7210,,
UX010,11/19/2019,11:30,58%,48%,97%,712,689.86,7222,,
UX010,11/19/2019,11:31,58%,48%,97%,712,689.86,7234,,
UX010,11/19/2019,11:32,58%,48%,97%,712,689.86,7246,,
UX010,11/19/2019,11:33,58%,48%,97%,712,689.85,7258,,
UX010,11/19/2019,11:34,58%,48%,97%,712,689.85,7270,,
UX010,11/19/2019,11:35,58%,48%,97%,712,689.85,7282,,
UX010,11/19/2019,11:36,43%,48%,97%,712,689.85,7294,,
UX010,11/19/2019,11:37,43%,48%,97%,712,689.85,7306,,
UX010,11/19/2019,11:38,43%,48%,97%,712,689.84,7318,,
UX010,11/19/2019,11:39,43%,48%,97%,712,689.84,7330,,
UX010,11/19/2019,11:40,43%,48%,97%,712,689.84,7342,,
UX010,11/19/2019,11:41,43%,48%,97%,712,689.84,7354,,
UX010,11/19/2019,11:42,43%,48%,97%,712,689.84,7366,,
UX010,11/19/2019,11:43,43%,48%,97%,712,689.83,7378,,
UX010,11/19/2019,11:44,43%,48%,97%,712,689.83,7390,,
UX010,11/19/2019,11:45,43%,48%,97%,712,689.83,7402,,
UX010,11/19/2019,11:46,43%,48%,97%,712,689.83,7414,,
UX010,11/19/2019,11:47,43%,48%,97%,712,689.83,7426,,
UX010,11/19/2019,11:48,43%,48%,97%,712,689.82,7438,,
UX010,11/19/2019,11:49,43%,48%,97%,712,689.82,7450,,
UX010,11/19/2019,11:50,53%,48%,97%,712,689.82,7462,,
UX010,11/19/2019,11:51,53%,42%,97%,712,689.82,7474,,
UX010,11/19/2019,11:52,53%,42%,97%,712,689.82,7486,,
UX010,11/19/2019,11:53,53%,42%,97%,712,689.81,7498,,
UX010,11/19/2019,11:54,53%,42%,97%,712,689.81,7510,,
UX010,11/19/2019,11:55,53%,42%,97%,712,689.81,7522,,
UX010,11/19/2019,11:56,53%,42%,97%,712,689.81,7534,,
UX010,11/19/2019,11:57,53%,42%,97%,712,689.81,7546,,
UX010,11/19/2019,11:58,53%,42%,97%,712,689.80,7558,,
UX010,11/19/2019,11:59,53%,42%,97%,712,689.80,7570,,
UX010,11/19/2019,12:00,53%,42%,97%,712,689.80,7582,,
UX010,11/19/2019,12:01,53%,42%,97%,712,689.80,7594,,
UX010,11/19/2019,12:02,53%,42%,97%,712,689.80,7606,,
UX010,11/19/2019,12:03,53%,42%,97%,712,689.79,7618,,
UX010,11/19/2019,12:04,53%,42%,97%,712,689.79,7630,,
UX010,11/19/2019,12:05,53%,42%,97%,712,689.79,7642,,
UX010,11/19/2019,12:06,53%,42%,97%,712,689.79,7654,,
UX010,11/19/2019,12:07,53%,42%,97%,712,689.79,7666,,
UX010,11/19/2019,12:08,53%,42%,97%,712,689.78,7678,,
UX010,11/19/2019,12:09,53%,42%,97%,712,689.78,7690,,
UX010,11/19/2019,12:10,53%,42%,97%,712,689.78,7702,,
UX010,11/19/2019,12:11,53%,42%,97%,712,689.78,7714,,
UX010,11/19/2019,12:12,53%,42%,97%,712,689.78,7726,,
UX010,11/19/2019,12:13,21%,42%,97%,712,689.77,7738,,
UX010,11/19/2019,12:14,21%,42%,97%,712,689.77,7750,,
UX010,11/19/2019,12:15,21%,42%,97%,712,689.77,7762,,
UX010,11/19/2019,12:16,21%,42%,97%,712,689.77,7774,,
UX010,11/19/2019,12:17,21%,42%,97%,712,689.77,7786,,
UX010,11/19/2019,12:18,21%,42%,97%,712,689.76,7798,,
UX010,11/19/2019,12:19,21%,42%,97%,712,689.76,7810,,
UX010,11/19/2019,12:20,21%,42%,97%,712,689.76,7822,,
UX010,11/19/2019,12:21,21%,42%,97%,712,689.76,7834,,
UX010,11/19/2019,12:22,21%,42%,97%,712,689.76,7846,,
UX010,11/19/2019,12:23,21%,42%,97%,712,689.75,7858,,
UX010,11/19/2019,12:24,21%,42%,97%,712,689.75,7870,,
UX010,11/19/2019,12:25,21%,42%,97%,712,689.75,7882,,
UX010,11/19/2019,12:26,21%,42%,97%,712,689.75,7894,,
UX010,11/19/2019,12:27,21%,42%,97%,712,689.75,7906,,
UX010,11/19/2019,12:28,21%,42%,97%,712,689.74,7918,,
UX010,11/19/2019,12:29,21%,42%,97%,712,689.74,7930,,
UX010,11/19/2019,12:30,21%,42%,97%,712,689.74,7942,,
UX010,11/19/2019,12:31,21%,42%,97%,712,689.74,7954,,
UX010,11/19/2019,12:32,21%,42%,97%,712,689.74,7966,,
UX010,11/19/2019,12:33,21%,42%,97%,712,689.73,7978,,
UX010,11/19/2019,12:34,21%,42%,97%,712,689.73,7990,,
UX010,11/19/2019,12:35,21%,42%,97%,712,689.73,8002,,
UX010,11/19/2019,12:36,21%,42%,97%,712,689.73,8014,,
UX010,11/19/2019,12:37,21%,42%,97%,712,689.73,8026,,
UX010,11/19/2019,12:38,21%,42%,97%,712,689.72,8038,,
UX010,11/19/2019,12:39,21%,42%,97%,712,689.72,8050,,
UX010,11/19/2019,12:40,21%,42%,97%,712,689.72,8062,,
UX010,11/19/2019,12:41,21%,42%,97%,712,689.72,8074,,
UX010,11/19/2019,12:42,21%,42%,97%,712,689.72,8086,,
UX010,11/19/2019,12:43,21%,42%,97%,712,689.71,8098,,
UX010,11/19/2019,12:44,21%,42%,97%,712,689.71,8110,,
UX010,11/19/2019,12:45,21%,42%,97%,712,689.71,8122,,
UX010,11/19/2019,12:46,21%,42%,97%,712,689.71,8134,,
UX010,11/19/2019,12:47,21%,42%,97%,712,689.71,8146,,
UX010,11/19/2019,12:48,21%,42%,97%,712,689.70,8158,,
UX010,11/19/2019,12:49,21%,42%,97%,712,689.70,8170,,
UX010,11/19/2019,12:50,21%,42%,97%,712,689.70,8182,,
UX010,11/19/2019,12:51,21%,42%,97%,712,689.70,8194,,
UX010,11/19/2019,12:52,21%,42%,97%,712,689.70,8206,,
UX010,11/19/2019,12:53,21%,42%,97%,712,689.69,8218,,
UX010,11/19/2019,12:54,21%,42%,97%,712,689.69,8230,,
UX010,11/19/2019,12:55,21%,42%,97%,712,689.69,8242,,
UX010,11/19/2019,12:56,21%,42%,97%,712,689.69,8254,,
UX010,11/19/2019,12:57,21%,42%,97%,712,689.69,8266,,
UX010,11/19/2019,12:58,21%,42%,97%,712,689.68,8278,,
UX010,11/19/2019,12:59,21%,42%,97%,712,689.68,8290,,
UX010,11/19/2019,13:00,21%,42%,97%,712,689.68,8302,,
UX010,11/19/2019,13:01,21%,42%,97%,712,689.68,8314,,
UX010,11/19/2019,13:02,21%,42%,97%,712,689.68,8326,,
UX010,11/19/2019,13:03,21%,37%,97%,712,689.67,8338,,
UX010,11/19/2019,13:04,21%,37%,97%,712,689.67,8350,,
UX010,11/19/2019,13:05,21%,37%,97%,712,689.67,8362,,
