Servidor,Fecha,Hora,%Libre CPU,%Libre RAM,%Libre HDD,Espacio Total Gb,Espacio Disponible Gb,Num Conexiones,
WIN020,11/19/2019,6:10,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:11,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:12,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:13,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:14,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:15,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:16,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:17,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:18,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:19,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:20,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:21,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:22,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:23,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:24,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:25,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:26,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:27,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:28,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:29,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:30,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:31,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:32,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:33,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:34,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:35,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:36,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:37,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:38,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:39,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:40,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:41,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:42,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:43,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:44,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:45,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:46,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:47,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:48,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:49,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:50,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:51,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:52,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:53,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:54,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:55,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:56,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:57,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:58,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,6:59,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:00,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:01,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:02,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:03,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:04,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:05,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:06,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:07,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:08,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:09,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:10,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:11,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:12,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:13,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:14,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:15,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:16,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:17,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:18,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:19,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:20,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:21,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:22,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:23,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:24,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:25,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:26,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:27,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:28,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:29,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:30,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:31,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:32,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:33,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:34,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:35,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:36,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:37,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:38,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:39,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:40,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:41,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:42,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:43,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:44,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:45,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:46,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:47,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:48,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:49,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:50,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:51,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:52,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:53,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:54,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:55,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:56,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:57,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:58,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,7:59,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:00,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:01,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:02,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:03,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:04,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:05,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:06,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:07,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:08,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:09,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:10,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:11,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:12,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:13,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:14,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:15,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:16,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:17,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:18,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:19,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:20,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:21,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:22,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:23,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:24,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:25,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:26,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:27,88%,74%,40%,1932,779.19,0,
WIN020,11/19/2019,8:28,61%,80%,40%,1932,779.19,2,
WIN020,11/19/2019,8:29,61%,78%,40%,1932,779.19,4,
WIN020,11/19/2019,8:30,61%,77%,40%,1932,779.19,17,
WIN020,11/19/2019,8:31,61%,76%,40%,1932,779.19,23,
WIN020,11/19/2019,8:32,61%,75%,40%,1932,779.19,30,
WIN020,11/19/2019,8:33,61%,34%,40%,1932,779.19,38,
WIN020,11/19/2019,8:34,61%,75%,40%,1932,779.19,45,
WIN020,11/19/2019,8:35,61%,75%,40%,1932,779.19,53,
WIN020,11/19/2019,8:36,61%,75%,40%,1932,779.19,60,
WIN020,11/19/2019,8:37,61%,75%,40%,1932,779.19,68,
WIN020,11/19/2019,8:38,61%,75%,40%,1932,779.19,75,
WIN020,11/19/2019,8:39,61%,75%,40%,1932,779.19,83,
WIN020,11/19/2019,8:40,61%,75%,40%,1932,779.19,90,
WIN020,11/19/2019,8:41,61%,62%,40%,1932,779.19,98,
WIN020,11/19/2019,8:42,61%,62%,40%,1932,779.19,105,
WIN020,11/19/2019,8:43,61%,62%,40%,1932,779.19,113,
WIN020,11/19/2019,8:44,61%,62%,40%,1932,779.19,120,
WIN020,11/19/2019,8:45,61%,62%,40%,1932,779.19,128,
WIN020,11/19/2019,8:46,61%,62%,40%,1932,779.19,135,
WIN020,11/19/2019,8:47,61%,62%,40%,1932,779.19,143,
WIN020,11/19/2019,8:48,61%,62%,40%,1932,779.18,150,
WIN020,11/19/2019,8:49,61%,62%,40%,1932,779.18,158,
WIN020,11/19/2019,8:50,61%,62%,40%,1932,779.18,165,
WIN020,11/19/2019,8:51,61%,58%,40%,1932,779.18,173,
WIN020,11/19/2019,8:52,61%,58%,40%,1932,779.18,180,
WIN020,11/19/2019,8:53,61%,58%,40%,1932,779.17,188,
WIN020,11/19/2019,8:54,61%,58%,40%,1932,779.17,195,
WIN020,11/19/2019,8:55,61%,58%,40%,1932,779.17,203,
WIN020,11/19/2019,8:56,61%,58%,40%,1932,779.17,210,
WIN020,11/19/2019,8:57,61%,58%,40%,1932,779.17,218,
WIN020,11/19/2019,8:58,61%,58%,40%,1932,779.16,225,
WIN020,11/19/2019,8:59,61%,58%,40%,1932,779.16,233,
WIN020,11/19/2019,9:00,61%,58%,40%,1932,779.16,240,
WIN020,11/19/2019,9:01,61%,58%,40%,1932,779.16,248,
WIN020,11/19/2019,9:02,61%,58%,40%,1932,779.16,255,
WIN020,11/19/2019,9:03,61%,58%,40%,1932,779.15,263,
WIN020,11/19/2019,9:04,61%,58%,40%,1932,779.15,270,
WIN020,11/19/2019,9:05,61%,58%,40%,1932,779.15,278,
WIN020,11/19/2019,9:06,61%,58%,40%,1932,779.15,285,
WIN020,11/19/2019,9:07,61%,58%,40%,1932,779.15,293,
WIN020,11/19/2019,9:08,61%,58%,40%,1932,779.14,300,
WIN020,11/19/2019,9:09,61%,58%,40%,1932,779.14,308,
WIN020,11/19/2019,9:10,61%,58%,40%,1932,779.14,315,
WIN020,11/19/2019,9:11,61%,58%,40%,1932,779.14,323,
WIN020,11/19/2019,9:12,61%,58%,40%,1932,779.14,330,
WIN020,11/19/2019,9:13,61%,58%,40%,1932,779.13,338,
WIN020,11/19/2019,9:14,61%,58%,40%,1932,779.13,357,
WIN020,11/19/2019,9:15,61%,58%,40%,1932,779.13,376,
WIN020,11/19/2019,9:16,61%,58%,40%,1932,779.13,395,
WIN020,11/19/2019,9:17,61%,58%,40%,1932,779.13,414,
WIN020,11/19/2019,9:18,64%,58%,40%,1932,779.12,433,
WIN020,11/19/2019,9:19,64%,58%,40%,1932,779.12,452,
WIN020,11/19/2019,9:20,64%,58%,40%,1932,779.12,471,
WIN020,11/19/2019,9:21,64%,58%,40%,1932,779.12,490,
WIN020,11/19/2019,9:22,64%,58%,40%,1932,779.12,509,
WIN020,11/19/2019,9:23,64%,58%,40%,1932,779.11,528,
WIN020,11/19/2019,9:24,64%,58%,40%,1932,779.11,547,
WIN020,11/19/2019,9:25,64%,58%,40%,1932,779.11,566,
WIN020,11/19/2019,9:26,64%,58%,40%,1932,779.11,585,
WIN020,11/19/2019,9:27,64%,58%,40%,1932,779.11,604,
WIN020,11/19/2019,9:28,64%,58%,40%,1932,779.10,623,
WIN020,11/19/2019,9:29,64%,58%,40%,1932,779.10,642,
WIN020,11/19/2019,9:30,64%,58%,40%,1932,779.10,661,
WIN020,11/19/2019,9:31,64%,58%,40%,1932,779.10,680,
WIN020,11/19/2019,9:32,64%,58%,40%,1932,779.10,699,
WIN020,11/19/2019,9:33,64%,58%,40%,1932,779.09,718,
WIN020,11/19/2019,9:34,64%,58%,40%,1932,779.09,737,
WIN020,11/19/2019,9:35,64%,58%,40%,1932,779.09,756,
WIN020,11/19/2019,9:36,64%,58%,40%,1932,779.09,775,
WIN020,11/19/2019,9:37,64%,58%,40%,1932,779.09,794,
WIN020,11/19/2019,9:38,64%,58%,40%,1932,779.08,813,
WIN020,11/19/2019,9:39,64%,58%,40%,1932,779.08,832,
WIN020,11/19/2019,9:40,64%,58%,40%,1932,779.08,851,
WIN020,11/19/2019,9:41,64%,58%,40%,1932,779.08,870,
WIN020,11/19/2019,9:42,64%,58%,40%,1932,779.08,889,
WIN020,11/19/2019,9:43,64%,58%,40%,1932,779.07,908,
WIN020,11/19/2019,9:44,64%,58%,40%,1932,779.07,927,
WIN020,11/19/2019,9:45,64%,58%,40%,1932,779.07,946,
WIN020,11/19/2019,9:46,64%,58%,40%,1932,779.07,965,
WIN020,11/19/2019,9:47,64%,58%,40%,1932,779.07,984,
WIN020,11/19/2019,9:48,64%,58%,40%,1932,779.06,1078,
WIN020,11/19/2019,9:49,68%,58%,40%,1932,779.06,1172,
WIN020,11/19/2019,9:50,68%,58%,40%,1932,779.06,1266,
WIN020,11/19/2019,9:51,52%,58%,40%,1932,779.06,1360,
WIN020,11/19/2019,9:52,52%,58%,40%,1932,779.06,1454,
WIN020,11/19/2019,9:53,52%,58%,40%,1932,779.05,1548,
WIN020,11/19/2019,9:54,52%,58%,40%,1932,779.05,1642,
WIN020,11/19/2019,9:55,52%,58%,40%,1932,779.05,1736,
WIN020,11/19/2019,9:56,52%,58%,40%,1932,779.05,1830,
WIN020,11/19/2019,9:57,52%,58%,40%,1932,779.05,1924,
WIN020,11/19/2019,9:58,52%,58%,40%,1932,779.04,2018,
WIN020,11/19/2019,9:59,52%,58%,40%,1932,779.04,2112,
WIN020,11/19/2019,10:00,52%,58%,40%,1932,779.04,2206,
WIN020,11/19/2019,10:01,52%,54%,40%,1932,779.04,2300,
WIN020,11/19/2019,10:02,52%,54%,40%,1932,779.04,2394,
WIN020,11/19/2019,10:03,52%,54%,40%,1932,779.03,2488,
WIN020,11/19/2019,10:04,52%,54%,40%,1932,779.03,2582,
WIN020,11/19/2019,10:05,52%,54%,40%,1932,779.03,2676,
WIN020,11/19/2019,10:06,52%,54%,40%,1932,779.03,2770,
WIN020,11/19/2019,10:07,52%,54%,40%,1932,779.03,2864,
WIN020,11/19/2019,10:08,52%,54%,40%,1932,779.02,2958,
WIN020,11/19/2019,10:09,52%,54%,40%,1932,779.02,3052,
WIN020,11/19/2019,10:10,52%,54%,40%,1932,779.02,3146,
WIN020,11/19/2019,10:11,52%,54%,40%,1932,779.02,3240,
WIN020,11/19/2019,10:12,52%,54%,40%,1932,779.02,3334,
WIN020,11/19/2019,10:13,52%,54%,40%,1932,779.01,3428,
WIN020,11/19/2019,10:14,52%,54%,40%,1932,779.01,3522,
WIN020,11/19/2019,10:15,52%,54%,40%,1932,779.01,3616,
WIN020,11/19/2019,10:16,52%,54%,40%,1932,779.01,3710,
WIN020,11/19/2019,10:17,52%,54%,40%,1932,779.01,3804,
WIN020,11/19/2019,10:18,52%,54%,40%,1932,779.00,3898,
WIN020,11/19/2019,10:19,52%,54%,40%,1932,779.00,3992,
WIN020,11/19/2019,10:20,52%,54%,40%,1932,779.00,4086,
WIN020,11/19/2019,10:21,52%,54%,40%,1932,779.00,4180,
WIN020,11/19/2019,10:22,52%,54%,40%,1932,779.00,4274,
WIN020,11/19/2019,10:23,70%,54%,40%,1932,778.99,4368,
WIN020,11/19/2019,10:24,70%,54%,40%,1932,778.99,4462,
WIN020,11/19/2019,10:25,70%,54%,40%,1932,778.99,4556,
WIN020,11/19/2019,10:26,70%,54%,40%,1932,778.99,4650,
WIN020,11/19/2019,10:27,70%,54%,40%,1932,778.99,4744,
WIN020,11/19/2019,10:28,70%,54%,40%,1932,778.98,4838,
WIN020,11/19/2019,10:29,70%,54%,40%,1932,778.98,4932,
WIN020,11/19/2019,10:30,70%,54%,40%,1932,778.98,5026,
WIN020,11/19/2019,10:31,70%,54%,40%,1932,778.98,5120,
WIN020,11/19/2019,10:32,70%,54%,40%,1932,778.98,5214,
WIN020,11/19/2019,10:33,70%,54%,40%,1932,778.97,5308,
WIN020,11/19/2019,10:34,70%,54%,40%,1932,778.97,5402,
WIN020,11/19/2019,10:35,70%,54%,40%,1932,778.97,5496,
WIN020,11/19/2019,10:36,70%,54%,40%,1932,778.97,5590,
WIN020,11/19/2019,10:37,70%,54%,40%,1932,778.97,5684,
WIN020,11/19/2019,10:38,70%,54%,40%,1932,778.96,5778,
WIN020,11/19/2019,10:39,42%,54%,40%,1932,778.96,5872,
WIN020,11/19/2019,10:40,42%,54%,40%,1932,778.96,5966,
WIN020,11/19/2019,10:41,42%,54%,40%,1932,778.96,6060,
WIN020,11/19/2019,10:42,42%,54%,40%,1932,778.96,6154,
WIN020,11/19/2019,10:43,42%,54%,40%,1932,778.95,6248,
WIN020,11/19/2019,10:44,42%,54%,40%,1932,778.95,6342,
WIN020,11/19/2019,10:45,42%,54%,40%,1932,778.95,6436,
WIN020,11/19/2019,10:46,42%,54%,40%,1932,778.95,6530,
WIN020,11/19/2019,10:47,42%,54%,40%,1932,778.95,6624,
WIN020,11/19/2019,10:48,42%,54%,40%,1932,778.94,6718,
WIN020,11/19/2019,10:49,42%,54%,40%,1932,778.94,6730,
WIN020,11/19/2019,10:50,42%,54%,40%,1932,778.94,6742,
WIN020,11/19/2019,10:51,42%,54%,40%,1932,778.94,6754,
WIN020,11/19/2019,10:52,42%,54%,40%,1932,778.94,6766,
WIN020,11/19/2019,10:53,42%,54%,40%,1932,778.93,6778,
WIN020,11/19/2019,10:54,42%,54%,40%,1932,778.93,6790,
WIN020,11/19/2019,10:55,42%,54%,40%,1932,778.93,6802,
WIN020,11/19/2019,10:56,42%,54%,40%,1932,778.93,6814,
WIN020,11/19/2019,10:57,60%,54%,40%,1932,778.93,6826,
WIN020,11/19/2019,10:58,60%,54%,40%,1932,778.92,6838,
WIN020,11/19/2019,10:59,60%,54%,40%,1932,778.92,6850,
WIN020,11/19/2019,11:00,60%,54%,40%,1932,778.92,6862,
WIN020,11/19/2019,11:01,60%,54%,40%,1932,778.92,6874,
WIN020,11/19/2019,11:02,60%,54%,40%,1932,778.92,6886,
WIN020,11/19/2019,11:03,60%,54%,40%,1932,778.91,6898,
WIN020,11/19/2019,11:04,60%,54%,40%,1932,778.91,6910,
WIN020,11/19/2019,11:05,60%,54%,40%,1932,778.91,6922,
WIN020,11/19/2019,11:06,60%,54%,40%,1932,778.91,6934,
WIN020,11/19/2019,11:07,60%,54%,40%,1932,778.91,6946,
WIN020,11/19/2019,11:08,60%,54%,40%,1932,778.90,6958,
WIN020,11/19/2019,11:09,60%,54%,40%,1932,778.90,6970,
WIN020,11/19/2019,11:10,60%,54%,40%,1932,778.90,6982,
WIN020,11/19/2019,11:11,60%,54%,40%,1932,778.90,6994,
WIN020,11/19/2019,11:12,60%,54%,40%,1932,778.90,7006,
WIN020,11/19/2019,11:13,60%,54%,40%,1932,778.89,7018,
WIN020,11/19/2019,11:14,60%,54%,40%,1932,778.89,7030,
WIN020,11/19/2019,11:15,60%,54%,40%,1932,778.89,7042,
WIN020,11/19/2019,11:16,60%,54%,40%,1932,778.89,7054,
WIN020,11/19/2019,11:17,60%,54%,40%,1932,778.89,7066,
WIN020,11/19/2019,11:18,60%,54%,40%,1932,778.88,7078,
WIN020,11/19/2019,11:19,60%,54%,40%,1932,778.88,7090,
WIN020,11/19/2019,11:20,60%,54%,40%,1932,778.88,7102,
WIN020,11/19/2019,11:21,60%,54%,40%,1932,778.88,7114,
WIN020,11/19/2019,11:22,60%,54%,40%,1932,778.88,7126,
WIN020,11/19/2019,11:23,60%,54%,40%,1932,778.87,7138,
WIN020,11/19/2019,11:24,60%,54%,40%,1932,778.87,7150,
WIN020,11/19/2019,11:25,60%,54%,40%,1932,778.87,7162,
WIN020,11/19/2019,11:26,60%,54%,40%,1932,778.87,7174,
WIN020,11/19/2019,11:27,60%,54%,40%,1932,778.87,7186,
WIN020,11/19/2019,11:28,60%,54%,40%,1932,778.86,7198,
WIN020,11/19/2019,11:29,60%,54%,40%,1932,778.86,7210,
WIN020,11/19/2019,11:30,60%,54%,40%,1932,778.86,7222,
WIN020,11/19/2019,11:31,60%,54%,40%,1932,778.86,7234,
WIN020,11/19/2019,11:32,60%,54%,40%,1932,778.86,7246,
WIN020,11/19/2019,11:33,60%,54%,40%,1932,778.85,7258,
WIN020,11/19/2019,11:34,60%,54%,40%,1932,778.85,7270,
WIN020,11/19/2019,11:35,60%,54%,40%,1932,778.85,7282,
WIN020,11/19/2019,11:36,45%,54%,40%,1932,778.85,7294,
WIN020,11/19/2019,11:37,45%,54%,40%,1932,778.85,7306,
WIN020,11/19/2019,11:38,45%,54%,40%,1932,778.84,7318,
WIN020,11/19/2019,11:39,45%,54%,40%,1932,778.84,7330,
WIN020,11/19/2019,11:40,45%,54%,40%,1932,778.84,7342,
WIN020,11/19/2019,11:41,45%,54%,40%,1932,778.84,7354,
WIN020,11/19/2019,11:42,45%,54%,40%,1932,778.84,7366,
WIN020,11/19/2019,11:43,45%,54%,40%,1932,778.83,7378,
WIN020,11/19/2019,11:44,45%,54%,40%,1932,778.83,7390,
WIN020,11/19/2019,11:45,45%,54%,40%,1932,778.83,7402,
WIN020,11/19/2019,11:46,45%,54%,40%,1932,778.83,7414,
WIN020,11/19/2019,11:47,45%,54%,40%,1932,778.83,7426,
WIN020,11/19/2019,11:48,45%,54%,40%,1932,778.82,7438,
WIN020,11/19/2019,11:49,45%,54%,40%,1932,778.82,7450,
WIN020,11/19/2019,11:50,55%,54%,40%,1932,778.82,7462,
WIN020,11/19/2019,11:51,55%,48%,40%,1932,778.82,7474,
WIN020,11/19/2019,11:52,55%,48%,40%,1932,778.82,7486,
WIN020,11/19/2019,11:53,55%,48%,40%,1932,778.81,7498,
WIN020,11/19/2019,11:54,55%,48%,40%,1932,778.81,7510,
WIN020,11/19/2019,11:55,55%,48%,40%,1932,778.81,7522,
WIN020,11/19/2019,11:56,55%,48%,40%,1932,778.81,7534,
WIN020,11/19/2019,11:57,55%,48%,40%,1932,778.81,7546,
WIN020,11/19/2019,11:58,55%,48%,40%,1932,778.80,7558,
WIN020,11/19/2019,11:59,55%,48%,40%,1932,778.80,7570,
WIN020,11/19/2019,12:00,55%,48%,40%,1932,778.80,7582,
WIN020,11/19/2019,12:01,55%,48%,40%,1932,778.80,7594,
WIN020,11/19/2019,12:02,55%,48%,40%,1932,778.80,7606,
WIN020,11/19/2019,12:03,55%,48%,40%,1932,778.79,7618,
WIN020,11/19/2019,12:04,55%,48%,40%,1932,778.79,7630,
WIN020,11/19/2019,12:05,55%,48%,40%,1932,778.79,7642,
WIN020,11/19/2019,12:06,55%,48%,40%,1932,778.79,7654,
WIN020,11/19/2019,12:07,55%,48%,40%,1932,778.79,7666,
WIN020,11/19/2019,12:08,55%,48%,40%,1932,778.78,7678,
WIN020,11/19/2019,12:09,55%,48%,40%,1932,778.78,7690,
WIN020,11/19/2019,12:10,55%,48%,40%,1932,778.78,7702,
WIN020,11/19/2019,12:11,55%,48%,40%,1932,778.78,7714,
WIN020,11/19/2019,12:12,55%,48%,40%,1932,778.78,7726,
WIN020,11/19/2019,12:13,23%,48%,40%,1932,778.77,7738,
WIN020,11/19/2019,12:14,23%,48%,40%,1932,778.77,7750,
WIN020,11/19/2019,12:15,23%,48%,40%,1932,778.77,7762,
WIN020,11/19/2019,12:16,23%,48%,40%,1932,778.77,7774,
WIN020,11/19/2019,12:17,23%,48%,40%,1932,778.77,7786,
WIN020,11/19/2019,12:18,23%,48%,40%,1932,778.76,7798,
WIN020,11/19/2019,12:19,23%,48%,40%,1932,778.76,7810,
WIN020,11/19/2019,12:20,23%,48%,40%,1932,778.76,7822,
WIN020,11/19/2019,12:21,23%,48%,40%,1932,778.76,7834,
WIN020,11/19/2019,12:22,23%,48%,40%,1932,778.76,7846,
WIN020,11/19/2019,12:23,23%,48%,40%,1932,778.75,7858,
WIN020,11/19/2019,12:24,23%,48%,40%,1932,778.75,7870,
WIN020,11/19/2019,12:25,23%,48%,40%,1932,778.75,7882,
WIN020,11/19/2019,12:26,23%,48%,40%,1932,778.75,7894,
WIN020,11/19/2019,12:27,23%,48%,40%,1932,778.75,7906,
WIN020,11/19/2019,12:28,23%,48%,40%,1932,778.74,7918,
WIN020,11/19/2019,12:29,23%,48%,40%,1932,778.74,7930,
WIN020,11/19/2019,12:30,23%,48%,40%,1932,778.74,7942,
WIN020,11/19/2019,12:31,23%,48%,40%,1932,778.74,7954,
WIN020,11/19/2019,12:32,23%,48%,40%,1932,778.74,7966,
WIN020,11/19/2019,12:33,23%,48%,40%,1932,778.73,7978,
WIN020,11/19/2019,12:34,23%,48%,40%,1932,778.73,7990,
WIN020,11/19/2019,12:35,23%,48%,40%,1932,778.73,8002,
WIN020,11/19/2019,12:36,23%,48%,40%,1932,778.73,8014,
WIN020,11/19/2019,12:37,23%,48%,40%,1932,778.73,8026,
WIN020,11/19/2019,12:38,23%,48%,40%,1932,778.72,8038,
WIN020,11/19/2019,12:39,23%,48%,40%,1932,778.72,8050,
WIN020,11/19/2019,12:40,23%,48%,40%,1932,778.72,8062,
WIN020,11/19/2019,12:41,23%,48%,40%,1932,778.72,8074,
WIN020,11/19/2019,12:42,23%,48%,40%,1932,778.72,8086,
