Servidor,Fecha,Hora,%Libre CPU,%Libre RAM,%Libre HDD,Espacio Total Gb,Espacio Disponible Gb,Num Conexiones,,
WIN010,11/19/2019,15:14,27%,47%,60%,800,477.20,4123,,
WIN010,11/19/2019,15:15,27%,47%,60%,800,477.20,4123,,
WIN010,11/19/2019,15:16,27%,47%,60%,800,477.20,4123,,
WIN010,11/19/2019,15:17,27%,47%,60%,800,477.20,4123,,
WIN010,11/19/2019,15:18,27%,47%,60%,800,477.20,4123,,
WIN010,11/19/2019,15:19,27%,47%,60%,800,477.19,4123,,
WIN010,11/19/2019,15:20,27%,47%,60%,800,477.19,4123,,
WIN010,11/19/2019,15:21,27%,47%,60%,800,477.19,4123,,
WIN010,11/19/2019,15:22,27%,47%,60%,800,477.19,4123,,
WIN010,11/19/2019,15:23,27%,47%,60%,800,477.19,4123,,
WIN010,11/19/2019,15:24,27%,47%,60%,800,477.18,4123,,
WIN010,11/19/2019,15:25,27%,47%,60%,800,477.18,4123,,
WIN010,11/19/2019,15:26,27%,47%,60%,800,477.18,4123,,
WIN010,11/19/2019,15:27,27%,47%,60%,800,477.18,4123,,
WIN010,11/19/2019,15:28,27%,47%,60%,800,477.18,4123,,
WIN010,11/19/2019,15:29,27%,47%,60%,800,477.17,4123,,
WIN010,11/19/2019,15:30,27%,47%,60%,800,477.17,4123,,
WIN010,11/19/2019,15:31,27%,47%,60%,800,477.17,4123,,
WIN010,11/19/2019,15:32,27%,47%,60%,800,477.17,4123,,
WIN010,11/19/2019,15:33,27%,47%,60%,800,477.17,4123,,
WIN010,11/19/2019,15:34,27%,47%,60%,800,477.16,4123,,
WIN010,11/19/2019,15:35,27%,47%,60%,800,477.16,4123,,
WIN010,11/19/2019,15:36,27%,47%,60%,800,477.16,4123,,
WIN010,11/19/2019,15:37,27%,47%,60%,800,477.16,4123,,
WIN010,11/19/2019,15:38,27%,47%,60%,800,477.16,4123,,
WIN010,11/19/2019,15:39,27%,47%,60%,800,477.15,4123,,
WIN010,11/19/2019,15:40,27%,47%,60%,800,477.15,4123,,
WIN010,11/19/2019,15:41,27%,47%,60%,800,477.15,4123,,
WIN010,11/19/2019,15:42,27%,47%,60%,800,477.15,4123,,
WIN010,11/19/2019,15:43,27%,47%,60%,800,477.15,4123,,
WIN010,11/19/2019,15:44,27%,47%,60%,800,477.14,4123,,
WIN010,11/19/2019,15:45,27%,47%,60%,800,477.14,4123,,
WIN010,11/19/2019,15:46,27%,47%,60%,800,477.14,4123,,
WIN010,11/19/2019,15:47,27%,47%,60%,800,477.14,4123,,
WIN010,11/19/2019,15:48,27%,47%,60%,800,477.14,4123,,
WIN010,11/19/2019,15:49,27%,47%,60%,800,477.13,4123,,
WIN010,11/19/2019,15:50,27%,47%,60%,800,477.13,4123,,
WIN010,11/19/2019,15:51,27%,47%,60%,800,477.13,4123,,
WIN010,11/19/2019,15:52,27%,65%,60%,800,477.13,4123,,
WIN010,11/19/2019,15:53,27%,65%,60%,800,477.13,4123,,
WIN010,11/19/2019,15:54,55%,65%,60%,800,477.12,3191,,
WIN010,11/19/2019,15:55,55%,65%,60%,800,477.12,3096,,
WIN010,11/19/2019,15:56,55%,65%,60%,800,477.12,3001,,
WIN010,11/19/2019,15:57,55%,65%,60%,800,477.12,2906,,
WIN010,11/19/2019,15:58,55%,65%,60%,800,477.12,2811,,
WIN010,11/19/2019,15:59,55%,65%,60%,800,477.11,2716,,
WIN010,11/19/2019,16:00,55%,65%,60%,800,477.11,2621,,
WIN010,11/19/2019,16:01,55%,65%,60%,800,477.11,2526,,
WIN010,11/19/2019,16:02,55%,65%,60%,800,477.11,2431,,
WIN010,11/19/2019,16:03,55%,65%,60%,800,477.11,2336,,
WIN010,11/19/2019,16:04,55%,65%,60%,800,477.10,2241,,
WIN010,11/19/2019,16:05,55%,65%,60%,800,477.10,2146,,
WIN010,11/19/2019,16:06,55%,65%,60%,800,477.10,2051,,
WIN010,11/19/2019,16:07,55%,65%,60%,800,477.10,2034,,
WIN010,11/19/2019,16:08,55%,65%,60%,800,477.10,2017,,
WIN010,11/19/2019,16:09,55%,65%,60%,800,477.09,2000,,
WIN010,11/19/2019,16:10,55%,65%,60%,800,477.09,1983,,
WIN010,11/19/2019,16:11,55%,65%,60%,800,477.09,1966,,
WIN010,11/19/2019,16:12,55%,65%,60%,800,477.09,1949,,
WIN010,11/19/2019,16:13,55%,65%,60%,800,477.09,1932,,
WIN010,11/19/2019,16:14,55%,65%,60%,800,477.08,1915,,
WIN010,11/19/2019,16:15,55%,65%,60%,800,477.08,1898,,
WIN010,11/19/2019,16:16,55%,65%,60%,800,477.08,1881,,
WIN010,11/19/2019,16:17,55%,65%,60%,800,477.08,1864,,
WIN010,11/19/2019,16:18,55%,65%,60%,800,477.08,1847,,
WIN010,11/19/2019,16:19,55%,65%,60%,800,477.07,1830,,
WIN010,11/19/2019,16:20,55%,65%,60%,800,477.07,1813,,
WIN010,11/19/2019,16:21,55%,68%,60%,800,477.07,1796,,
WIN010,11/19/2019,16:22,55%,68%,60%,800,477.07,1779,,
WIN010,11/19/2019,16:23,55%,68%,60%,800,477.07,1762,,
WIN010,11/19/2019,16:24,55%,68%,60%,800,477.06,1745,,
WIN010,11/19/2019,16:25,55%,68%,60%,800,477.06,1728,,
WIN010,11/19/2019,16:26,55%,68%,60%,800,477.06,1711,,
WIN010,11/19/2019,16:27,55%,68%,60%,800,477.06,1694,,
WIN010,11/19/2019,16:28,55%,68%,60%,800,477.06,1677,,
WIN010,11/19/2019,16:29,55%,68%,60%,800,477.05,1660,,
WIN010,11/19/2019,16:30,55%,68%,60%,800,477.05,1643,,
WIN010,11/19/2019,16:31,55%,68%,60%,800,477.05,1626,,
WIN010,11/19/2019,16:32,55%,68%,60%,800,477.05,1609,,
WIN010,11/19/2019,16:33,55%,68%,60%,800,477.05,1592,,
WIN010,11/19/2019,16:34,67%,68%,60%,800,477.04,1575,,
WIN010,11/19/2019,16:35,67%,68%,60%,800,477.04,1558,,
WIN010,11/19/2019,16:36,67%,68%,60%,800,477.04,1541,,
WIN010,11/19/2019,16:37,67%,68%,60%,800,477.04,1524,,
WIN010,11/19/2019,16:38,67%,68%,60%,800,477.04,1507,,
WIN010,11/19/2019,16:39,67%,68%,60%,800,477.03,1490,,
WIN010,11/19/2019,16:40,67%,68%,60%,800,477.03,1473,,
WIN010,11/19/2019,16:41,67%,68%,60%,800,477.03,1456,,
WIN010,11/19/2019,16:42,67%,68%,60%,800,477.03,1439,,
WIN010,11/19/2019,16:43,67%,68%,60%,800,477.03,1422,,
WIN010,11/19/2019,16:44,67%,68%,60%,800,477.02,1405,,
WIN010,11/19/2019,16:45,67%,68%,60%,800,477.02,1388,,
WIN010,11/19/2019,16:46,67%,68%,60%,800,477.02,1371,,
WIN010,11/19/2019,16:47,67%,68%,60%,800,477.02,1354,,
WIN010,11/19/2019,16:48,67%,68%,60%,800,477.02,1337,,
WIN010,11/19/2019,16:49,67%,68%,60%,800,477.01,1320,,
WIN010,11/19/2019,16:50,67%,68%,60%,800,477.01,1303,,
WIN010,11/19/2019,16:51,67%,68%,60%,800,477.01,1286,,
WIN010,11/19/2019,16:52,67%,68%,60%,800,477.01,1269,,
WIN010,11/19/2019,16:53,67%,68%,60%,800,477.01,1252,,
WIN010,11/19/2019,16:54,67%,68%,60%,800,477.00,1235,,
WIN010,11/19/2019,16:55,67%,68%,60%,800,477.00,1218,,
WIN010,11/19/2019,16:56,67%,68%,60%,800,477.00,1201,,
WIN010,11/19/2019,16:57,67%,68%,60%,800,477.00,1184,,
WIN010,11/19/2019,16:58,67%,68%,60%,800,477.00,1167,,
WIN010,11/19/2019,16:59,67%,68%,60%,800,476.99,1150,,
WIN010,11/19/2019,17:00,67%,68%,60%,800,476.99,1133,,
WIN010,11/19/2019,17:01,67%,68%,60%,800,476.99,1116,,
WIN010,11/19/2019,17:02,67%,68%,60%,800,476.99,1099,,
WIN010,11/19/2019,17:03,67%,68%,60%,800,476.99,1082,,
WIN010,11/19/2019,17:04,67%,68%,60%,800,476.98,1065,,
WIN010,11/19/2019,17:05,67%,68%,60%,800,476.98,1048,,
WIN010,11/19/2019,17:06,67%,68%,60%,800,476.98,1031,,
WIN010,11/19/2019,17:07,73%,68%,60%,800,476.98,1014,,
WIN010,11/19/2019,17:08,73%,68%,60%,800,476.98,997,,
WIN010,11/19/2019,17:09,73%,68%,60%,800,476.97,980,,
WIN010,11/19/2019,17:10,73%,68%,60%,800,476.97,963,,
WIN010,11/19/2019,17:11,73%,68%,60%,800,476.97,946,,
WIN010,11/19/2019,17:12,73%,68%,60%,800,476.97,929,,
WIN010,11/19/2019,17:13,73%,68%,60%,800,476.97,912,,
WIN010,11/19/2019,17:14,73%,68%,60%,800,476.96,895,,
WIN010,11/19/2019,17:15,73%,68%,60%,800,476.96,878,,
WIN010,11/19/2019,17:16,73%,68%,60%,800,476.96,861,,
WIN010,11/19/2019,17:17,73%,68%,60%,800,476.96,844,,
WIN010,11/19/2019,17:18,73%,68%,60%,800,476.96,827,,
WIN010,11/19/2019,17:19,73%,68%,60%,800,476.95,810,,
WIN010,11/19/2019,17:20,73%,68%,60%,800,476.95,793,,
WIN010,11/19/2019,17:21,73%,68%,60%,800,476.95,776,,
WIN010,11/19/2019,17:22,73%,68%,60%,800,476.95,759,,
WIN010,11/19/2019,17:23,73%,68%,60%,800,476.95,742,,
WIN010,11/19/2019,17:24,73%,68%,60%,800,476.94,725,,
WIN010,11/19/2019,17:25,73%,68%,60%,800,476.94,708,,
WIN010,11/19/2019,17:26,73%,68%,60%,800,476.94,691,,
WIN010,11/19/2019,17:27,73%,68%,60%,800,476.94,674,,
WIN010,11/19/2019,17:28,73%,68%,60%,800,476.94,657,,
WIN010,11/19/2019,17:29,73%,68%,60%,800,476.93,654,,
WIN010,11/19/2019,17:30,73%,68%,60%,800,476.93,651,,
WIN010,11/19/2019,17:31,73%,68%,60%,800,476.93,648,,
WIN010,11/19/2019,17:32,73%,68%,60%,800,476.93,645,,
WIN010,11/19/2019,17:33,73%,68%,60%,800,476.93,642,,
WIN010,11/19/2019,17:34,78%,68%,60%,800,476.92,639,,
WIN010,11/19/2019,17:35,78%,68%,60%,800,476.92,636,,
WIN010,11/19/2019,17:36,78%,68%,60%,800,476.92,633,,
WIN010,11/19/2019,17:37,78%,68%,60%,800,476.92,630,,
WIN010,11/19/2019,17:38,78%,68%,60%,800,476.92,627,,
WIN010,11/19/2019,17:39,78%,68%,60%,800,476.91,624,,
WIN010,11/19/2019,17:40,78%,68%,60%,800,476.91,621,,
WIN010,11/19/2019,17:41,78%,68%,60%,800,476.91,618,,
WIN010,11/19/2019,17:42,78%,68%,60%,800,476.91,615,,
WIN010,11/19/2019,17:43,78%,70%,60%,800,476.91,612,,
WIN010,11/19/2019,17:44,78%,70%,60%,800,476.90,609,,
WIN010,11/19/2019,17:45,78%,70%,60%,800,476.90,606,,
WIN010,11/19/2019,17:46,78%,70%,60%,800,476.90,603,,
WIN010,11/19/2019,17:47,78%,70%,60%,800,476.90,600,,
WIN010,11/19/2019,17:48,78%,70%,60%,800,476.90,597,,
WIN010,11/19/2019,17:49,78%,70%,60%,800,476.89,594,,
WIN010,11/19/2019,17:50,78%,70%,60%,800,476.89,591,,
WIN010,11/19/2019,17:51,78%,70%,60%,800,476.89,588,,
WIN010,11/19/2019,17:52,78%,70%,60%,800,476.89,585,,
WIN010,11/19/2019,17:53,78%,70%,60%,800,476.89,582,,
WIN010,11/19/2019,17:54,78%,70%,60%,800,476.88,579,,
WIN010,11/19/2019,17:55,78%,70%,60%,800,476.88,576,,
WIN010,11/19/2019,17:56,78%,70%,60%,800,476.88,573,,
WIN010,11/19/2019,17:57,78%,70%,60%,800,476.88,570,,
WIN010,11/19/2019,17:58,78%,70%,60%,800,476.88,567,,
WIN010,11/19/2019,17:59,78%,70%,60%,800,476.87,564,,
WIN010,11/19/2019,18:00,78%,70%,60%,800,476.87,561,,
WIN010,11/19/2019,18:01,78%,70%,60%,800,476.87,558,,
WIN010,11/19/2019,18:02,78%,70%,60%,800,476.87,555,,
WIN010,11/19/2019,18:03,78%,70%,60%,800,476.87,552,,
WIN010,11/19/2019,18:04,78%,70%,60%,800,476.86,549,,
WIN010,11/19/2019,18:05,78%,70%,60%,800,476.86,546,,
WIN010,11/19/2019,18:06,78%,70%,60%,800,476.86,543,,
WIN010,11/19/2019,18:07,78%,70%,60%,800,476.86,540,,
WIN010,11/19/2019,18:08,78%,70%,60%,800,476.86,537,,
WIN010,11/19/2019,18:09,78%,70%,60%,800,476.85,534,,
WIN010,11/19/2019,18:10,78%,70%,60%,800,476.85,531,,
WIN010,11/19/2019,18:11,78%,70%,60%,800,476.85,524,,
WIN010,11/19/2019,18:12,78%,70%,60%,800,476.85,517,,
WIN010,11/19/2019,18:13,78%,70%,60%,800,476.85,510,,
WIN010,11/19/2019,18:14,78%,70%,60%,800,476.84,503,,
WIN010,11/19/2019,18:15,78%,70%,60%,800,476.84,496,,
WIN010,11/19/2019,18:16,78%,70%,60%,800,476.84,489,,
WIN010,11/19/2019,18:17,78%,70%,60%,800,476.84,482,,
WIN010,11/19/2019,18:18,78%,70%,60%,800,476.84,475,,
WIN010,11/19/2019,18:19,78%,70%,60%,800,476.83,468,,
WIN010,11/19/2019,18:20,78%,70%,60%,800,476.83,461,,
WIN010,11/19/2019,18:21,78%,70%,60%,800,476.83,454,,
WIN010,11/19/2019,18:22,78%,70%,60%,800,476.83,447,,
WIN010,11/19/2019,18:23,78%,70%,60%,800,476.83,440,,
WIN010,11/19/2019,18:24,78%,70%,60%,800,476.82,433,,
WIN010,11/19/2019,18:25,78%,70%,60%,800,476.82,426,,
WIN010,11/19/2019,18:26,78%,70%,60%,800,476.82,419,,
WIN010,11/19/2019,18:27,78%,70%,60%,800,476.82,412,,
WIN010,11/19/2019,18:28,78%,70%,60%,800,476.82,405,,
WIN010,11/19/2019,18:29,78%,70%,60%,800,476.81,398,,
WIN010,11/19/2019,18:30,78%,70%,60%,800,476.81,391,,
WIN010,11/19/2019,18:31,78%,70%,60%,800,476.81,384,,
WIN010,11/19/2019,18:32,78%,70%,60%,800,476.81,377,,
WIN010,11/19/2019,18:33,78%,70%,60%,800,476.81,370,,
WIN010,11/19/2019,18:34,78%,70%,60%,800,476.80,363,,
WIN010,11/19/2019,18:35,78%,70%,60%,800,476.80,356,,
WIN010,11/19/2019,18:36,78%,70%,60%,800,476.80,349,,
WIN010,11/19/2019,18:37,78%,70%,60%,800,476.80,342,,
WIN010,11/19/2019,18:38,78%,70%,60%,800,476.80,335,,
WIN010,11/19/2019,18:39,78%,70%,60%,800,476.79,328,,
WIN010,11/19/2019,18:40,78%,70%,60%,800,476.79,321,,
WIN010,11/19/2019,18:41,78%,70%,60%,800,476.79,314,,
WIN010,11/19/2019,18:42,78%,70%,60%,800,476.79,307,,
WIN010,11/19/2019,18:43,85%,70%,60%,800,476.79,300,,
WIN010,11/19/2019,18:44,85%,75%,60%,800,476.78,293,,
WIN010,11/19/2019,18:45,85%,75%,60%,800,476.78,286,,
WIN010,11/19/2019,18:46,85%,75%,60%,800,476.78,279,,
WIN010,11/19/2019,18:47,85%,75%,60%,800,476.78,272,,
WIN010,11/19/2019,18:48,85%,75%,60%,800,476.78,265,,
WIN010,11/19/2019,18:49,85%,75%,60%,800,476.77,258,,
WIN010,11/19/2019,18:50,85%,75%,60%,800,476.77,251,,
WIN010,11/19/2019,18:51,85%,75%,60%,800,476.77,244,,
WIN010,11/19/2019,18:52,85%,75%,60%,800,476.77,237,,
WIN010,11/19/2019,18:53,85%,75%,60%,800,476.77,230,,
WIN010,11/19/2019,18:54,85%,75%,60%,800,476.76,223,,
WIN010,11/19/2019,18:55,85%,75%,60%,800,476.76,216,,
WIN010,11/19/2019,18:56,85%,75%,60%,800,476.76,209,,
WIN010,11/19/2019,18:57,85%,75%,60%,800,476.76,202,,
WIN010,11/19/2019,18:58,85%,75%,60%,800,476.76,195,,
WIN010,11/19/2019,18:59,85%,75%,60%,800,476.75,188,,
WIN010,11/19/2019,19:00,85%,75%,60%,800,476.75,181,,
WIN010,11/19/2019,19:01,85%,75%,60%,800,476.75,174,,
WIN010,11/19/2019,19:02,85%,75%,60%,800,476.75,167,,
WIN010,11/19/2019,19:03,85%,75%,60%,800,476.75,160,,
WIN010,11/19/2019,19:04,85%,75%,60%,800,476.74,153,,
WIN010,11/19/2019,19:05,85%,75%,60%,800,476.74,146,,
WIN010,11/19/2019,19:06,85%,75%,60%,800,476.74,139,,
WIN010,11/19/2019,19:07,85%,75%,60%,800,476.74,132,,
WIN010,11/19/2019,19:08,85%,75%,60%,800,476.74,125,,
WIN010,11/19/2019,19:09,85%,75%,60%,800,476.73,118,,
WIN010,11/19/2019,19:10,85%,75%,60%,800,476.73,111,,
WIN010,11/19/2019,19:11,85%,75%,60%,800,476.73,104,,
WIN010,11/19/2019,19:12,85%,75%,60%,800,476.73,97,,
WIN010,11/19/2019,19:13,85%,75%,60%,800,476.73,90,,
WIN010,11/19/2019,19:14,85%,75%,60%,800,476.72,83,,
WIN010,11/19/2019,19:15,85%,75%,60%,800,476.72,76,,
WIN010,11/19/2019,19:16,88%,75%,60%,800,476.72,69,,
WIN010,11/19/2019,19:17,88%,75%,60%,800,476.72,62,,
WIN010,11/19/2019,19:18,88%,75%,60%,800,476.72,55,,
WIN010,11/19/2019,19:19,88%,75%,60%,800,476.71,48,,
WIN010,11/19/2019,19:20,88%,75%,60%,800,476.71,41,,
WIN010,11/19/2019,19:21,88%,75%,60%,800,476.71,34,,
WIN010,11/19/2019,19:22,88%,75%,60%,800,476.71,27,,
WIN010,11/19/2019,19:23,88%,75%,60%,800,476.71,20,,
WIN010,11/19/2019,19:24,88%,75%,60%,800,476.70,13,,
WIN010,11/19/2019,19:25,88%,75%,60%,800,476.70,6,,
WIN010,11/19/2019,19:26,88%,75%,60%,800,476.70,0,,
WIN010,11/19/2019,19:27,88%,75%,60%,800,476.70,0,,
WIN010,11/19/2019,19:28,88%,75%,60%,800,476.70,0,,
WIN010,11/19/2019,19:29,88%,75%,60%,800,476.69,0,,
WIN010,11/19/2019,19:30,88%,75%,60%,800,476.69,0,,
WIN010,11/19/2019,19:31,88%,75%,60%,800,476.69,0,,
WIN010,11/19/2019,19:32,88%,75%,60%,800,476.69,0,,
WIN010,11/19/2019,19:33,88%,75%,60%,800,476.69,0,,
WIN010,11/19/2019,19:34,88%,75%,60%,800,476.68,0,,
WIN010,11/19/2019,19:35,88%,75%,60%,800,476.68,0,,
WIN010,11/19/2019,19:36,88%,75%,60%,800,476.68,0,,
WIN010,11/19/2019,19:37,88%,75%,60%,800,476.68,0,,
WIN010,11/19/2019,19:38,88%,75%,60%,800,476.68,0,,
WIN010,11/19/2019,19:39,88%,75%,60%,800,476.67,0,,
WIN010,11/19/2019,19:40,88%,75%,60%,800,476.67,0,,
WIN010,11/19/2019,19:41,88%,75%,60%,800,476.67,0,,
WIN010,11/19/2019,19:42,88%,75%,60%,800,476.67,0,,
WIN010,11/19/2019,19:43,88%,75%,60%,800,476.67,0,,
WIN010,11/19/2019,19:44,88%,75%,60%,800,476.66,0,,
WIN010,11/19/2019,19:45,88%,75%,60%,800,476.66,0,,
WIN010,11/19/2019,19:46,88%,75%,60%,800,476.66,0,,
WIN010,11/19/2019,19:47,88%,75%,60%,800,476.66,0,,
WIN010,11/19/2019,19:48,88%,75%,60%,800,476.66,0,,
WIN010,11/19/2019,19:49,88%,75%,60%,800,476.65,0,,
WIN010,11/19/2019,19:50,88%,75%,60%,800,476.65,0,,
WIN010,11/19/2019,19:51,88%,75%,60%,800,476.65,0,,
WIN010,11/19/2019,19:52,88%,75%,60%,800,476.65,0,,
WIN010,11/19/2019,19:53,88%,75%,60%,800,476.65,0,,
WIN010,11/19/2019,19:54,88%,75%,60%,800,476.64,0,,
WIN010,11/19/2019,19:55,88%,75%,60%,800,476.64,0,,
WIN010,11/19/2019,19:56,88%,75%,60%,800,476.64,0,,
WIN010,11/19/2019,19:57,88%,75%,60%,800,476.64,0,,
WIN010,11/19/2019,19:58,88%,75%,60%,800,476.64,0,,
WIN010,11/19/2019,19:59,88%,75%,60%,800,476.63,0,,
WIN010,11/19/2019,20:00,88%,75%,60%,800,476.63,0,,
WIN010,11/19/2019,20:01,88%,75%,60%,800,476.63,0,,
WIN010,11/19/2019,20:02,88%,77%,60%,800,476.63,0,,
WIN010,11/19/2019,20:03,88%,77%,60%,800,476.63,0,,
WIN010,11/19/2019,20:04,88%,77%,60%,800,476.62,0,,
WIN010,11/19/2019,20:05,88%,77%,60%,800,476.62,0,,
WIN010,11/19/2019,20:06,97%,77%,60%,800,476.62,0,,
WIN010,11/19/2019,20:07,97%,77%,60%,800,476.62,0,,
WIN010,11/19/2019,20:08,97%,77%,60%,800,476.62,0,,
WIN010,11/19/2019,20:09,97%,77%,60%,800,476.61,0,,
WIN010,11/19/2019,20:10,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:11,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:12,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:13,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:14,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:15,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:16,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:17,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:18,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:19,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:20,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:21,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:22,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:23,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:24,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:25,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:26,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:27,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:28,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:29,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:30,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:31,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:32,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:33,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:34,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:35,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:36,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:37,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:38,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:39,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:40,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:41,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:42,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:43,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:44,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:45,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:46,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:47,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:48,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:49,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:50,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:51,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:52,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:53,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:54,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:55,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:56,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:57,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:58,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,20:59,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:00,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:01,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:02,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:03,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:04,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:05,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:06,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:07,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:08,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:09,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:10,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:11,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:12,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:13,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:14,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:15,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:16,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:17,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:18,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:19,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:20,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:21,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:22,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:23,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:24,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:25,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:26,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:27,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:28,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:29,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:30,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:31,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:32,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:33,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:34,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:35,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:36,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:37,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:38,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:39,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:40,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:41,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:42,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:43,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:44,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:45,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:46,99%,78%,60%,800,476.61,0,,
WIN010,11/19/2019,21:47,99%,78%,60%,800,476.61,0,,
